contact_id,opportunity_id,account_id,first_name,last_name,email,phone,title,department,lead_source,campaign_no,created_date
CON00506335,OPP00337608,ACC000367,Susan,Gonzalez,susan.gonzalez177@hotmail.com,(872) 838-3021,Manager,Finance,Phone Inquiry,,2023-01-18
CON00506598,OPP00337784,ACC000660,Sarah,Perez,sarah.perez805@hotmail.com,(501) 217-8524,Analyst,Operations,Other,33785.0,2024-04-04
CON00506630,OPP00337805,ACC000115,David,Hernandez,david.hernandez48@gmail.com,(607) 435-8546,Specialist,Executive,Partner Referral,,2024-12-19
CON00506631,OPP00337805,ACC000115,Lisa,Ramirez,lisa.ramirez675@gmail.com,(648) 893-5623,Analyst,Finance,Purchased List,34723.0,2024-12-19
CON00506660,OPP00337824,ACC000486,Matthew,Williams,matthew.williams45@corp.net,(240) 388-3812,CTO,Operations,Purchased List,42671.0,2024-05-27
CON00506704,OPP00337853,ACC000018,Ruth,Thompson,ruth.thompson606@gmail.com,(793) 283-5989,CEO,Sales,Phone Inquiry,40871.0,2023-10-02
CON00506774,OPP00337898,ACC000310,Andrew,Anderson,andrew.anderson219@gmail.com,(569) 755-3315,Manager,Marketing,Web,32876.0,2023-01-29
CON00506837,OPP00337946,ACC000815,Daniel,Johnson,daniel.johnson567@hotmail.com,(939) 619-7104,Analyst,Finance,Other,645.0,2024-10-02
CON00506838,OPP00337946,ACC000815,Barbara,Ramirez,barbara.ramirez304@corp.net,(484) 324-9390,CEO,Finance,Phone Inquiry,,2024-10-02
CON00506979,OPP00338047,ACC000240,Andrew,Harris,andrew.harris104@yahoo.com,(445) 376-9465,Manager,Finance,Web,13924.0,2023-02-12
CON00507025,OPP00338076,ACC000646,Karen,Moore,karen.moore273@gmail.com,(313) 691-5920,CFO,Marketing,Phone Inquiry,8657.0,2024-05-07
CON00507038,OPP00338084,ACC000793,Charles,Robinson,charles.robinson231@gmail.com,(757) 455-3997,Coordinator,Sales,Purchased List,49192.0,2023-06-05
CON00507125,OPP00338146,ACC000072,Donna,Wilson,donna.wilson825@corp.net,(875) 631-7212,CFO,Sales,Partner Referral,2948.0,2024-10-29
CON00507261,OPP00338237,ACC000682,Donna,Harris,donna.harris477@gmail.com,(330) 551-1488,CFO,IT,Web,,2023-11-29
CON00507262,OPP00338237,ACC000682,Donna,Harris,donna.harris930@hotmail.com,(337) 519-2090,VP Marketing,Finance,Phone Inquiry,2000.0,2023-11-29
CON00507263,OPP00338237,ACC000682,Joshua,Taylor,joshua.taylor726@hotmail.com,(867) 942-6003,Specialist,IT,Other,,2023-11-29
CON00507495,OPP00338384,ACC000315,Donna,Martin,donna.martin369@corp.net,(404) 369-6367,CFO,Finance,Purchased List,33543.0,2024-05-05
CON00507629,OPP00338477,ACC000030,Steven,Thomas,steven.thomas539@hotmail.com,(892) 304-4110,Coordinator,Sales,Web,34202.0,2023-04-23
CON00507630,OPP00338477,ACC000030,Betty,Martin,betty.martin41@gmail.com,(889) 679-1820,Specialist,IT,Partner Referral,34707.0,2023-04-23
CON00507740,OPP00338549,ACC000376,Elizabeth,Clark,elizabeth.clark196@hotmail.com,(529) 421-1425,CTO,Operations,Purchased List,29919.0,2024-05-24
CON00507741,OPP00338549,ACC000376,James,Gonzalez,james.gonzalez709@corp.net,(744) 362-4891,Manager,Operations,Purchased List,48703.0,2024-05-24
CON00507742,OPP00338549,ACC000376,Lisa,Lopez,lisa.lopez286@yahoo.com,(638) 334-9211,Director,Marketing,Purchased List,13077.0,2024-05-24
CON00507743,OPP00338550,ACC000529,Betty,White,betty.white31@yahoo.com,(598) 356-7665,VP Sales,IT,Web,20731.0,2023-03-15
CON00507815,OPP00338602,ACC000382,Mark,Thompson,mark.thompson930@company.com,(707) 406-4808,CTO,HR,Other,,2024-10-05
CON00507816,OPP00338602,ACC000382,Helen,Jackson,helen.jackson66@business.org,(282) 314-8263,Analyst,Marketing,Partner Referral,,2024-10-05
CON00507958,OPP00338706,ACC000542,Lisa,Johnson,lisa.johnson812@business.org,(434) 920-3801,CEO,Finance,Phone Inquiry,,2024-10-01
CON00507970,OPP00338714,ACC000665,Sarah,White,sarah.white258@gmail.com,(817) 716-3765,Coordinator,Sales,Purchased List,66.0,2024-03-28
CON00508025,OPP00338748,ACC000238,Carol,Perez,carol.perez447@business.org,(446) 282-1800,VP Sales,HR,Partner Referral,39697.0,2023-08-15
CON00508255,OPP00338892,ACC000758,Nancy,Harris,nancy.harris287@gmail.com,(448) 407-7152,Director,IT,Purchased List,32315.0,2023-07-24
CON00508256,OPP00338892,ACC000758,Michael,Anderson,michael.anderson78@gmail.com,(433) 477-5432,VP Marketing,HR,Other,24142.0,2023-07-24
CON00508257,OPP00338892,ACC000758,Joshua,Martin,joshua.martin582@business.org,(935) 853-3144,CFO,Operations,Phone Inquiry,13585.0,2023-07-24
CON00508325,OPP00338934,ACC000039,Barbara,Wilson,barbara.wilson39@gmail.com,(767) 285-7118,Director,IT,Other,42035.0,2023-07-18
CON00508326,OPP00338934,ACC000039,John,Smith,john.smith16@business.org,(741) 291-3668,Coordinator,HR,Web,25488.0,2023-07-18
CON00508327,OPP00338934,ACC000039,Matthew,Martinez,matthew.martinez141@business.org,(256) 813-7887,Coordinator,Sales,Purchased List,45418.0,2023-07-18
CON00508388,OPP00338976,ACC000665,James,Davis,james.davis866@gmail.com,(966) 619-5930,VP Sales,HR,Partner Referral,27561.0,2024-06-18
CON00508542,OPP00339081,ACC000902,Joshua,Clark,joshua.clark95@company.com,(953) 951-1786,Manager,Marketing,Partner Referral,49501.0,2023-06-01
CON00508543,OPP00339081,ACC000902,Ruth,Wilson,ruth.wilson965@business.org,(514) 423-1246,CEO,Operations,Web,13634.0,2023-06-01
CON00508757,OPP00339224,ACC000846,Michael,Martin,michael.martin619@gmail.com,(634) 469-2178,Coordinator,Sales,Phone Inquiry,19015.0,2024-01-20
CON00508779,OPP00339242,ACC000567,Donald,Ramirez,donald.ramirez465@yahoo.com,(613) 552-5283,CTO,IT,Other,18544.0,2023-02-11
CON00508784,OPP00339246,ACC000346,Robert,Johnson,robert.johnson991@yahoo.com,(275) 562-1466,Specialist,HR,Partner Referral,28897.0,2024-11-14
CON00508950,OPP00339356,ACC000728,Andrew,Martinez,andrew.martinez361@business.org,(831) 697-9838,CFO,Executive,Phone Inquiry,30139.0,2024-06-18
CON00508951,OPP00339356,ACC000728,Sandra,Perez,sandra.perez877@hotmail.com,(694) 521-4482,Analyst,HR,Partner Referral,,2024-06-18
CON00509249,OPP00339550,ACC000786,Patricia,Moore,patricia.moore341@hotmail.com,(775) 945-9552,Coordinator,IT,Web,48352.0,2023-08-31
CON00509356,OPP00339617,ACC000229,Nancy,Robinson,nancy.robinson697@hotmail.com,(491) 623-9507,Director,Operations,Web,47213.0,2023-06-19
CON00509357,OPP00339617,ACC000229,Robert,Lewis,robert.lewis542@hotmail.com,(959) 886-5958,VP Marketing,Executive,Other,,2023-06-19
CON00509358,OPP00339617,ACC000229,Jennifer,Martinez,jennifer.martinez790@hotmail.com,(580) 225-6408,CEO,Sales,Web,,2023-06-19
CON00509489,OPP00339694,ACC000786,Michelle,Garcia,michelle.garcia466@hotmail.com,(458) 755-3420,CFO,Marketing,Purchased List,11263.0,2024-03-26
CON00509604,OPP00339769,ACC000278,Charles,Perez,charles.perez505@hotmail.com,(669) 956-5958,Manager,Executive,Partner Referral,34044.0,2024-10-07
CON00509624,OPP00339782,ACC000241,Thomas,Rodriguez,thomas.rodriguez852@business.org,(691) 971-4839,Specialist,Finance,Web,,2023-07-24
CON00509638,OPP00339790,ACC000942,Betty,Anderson,betty.anderson321@gmail.com,(437) 952-9871,Manager,IT,Web,48068.0,2023-06-24
CON00509639,OPP00339790,ACC000942,Barbara,Brown,barbara.brown830@hotmail.com,(914) 471-3256,CFO,HR,Web,,2023-06-24
CON00509642,OPP00339793,ACC000437,Michael,Sanchez,michael.sanchez994@yahoo.com,(721) 920-4420,CTO,Finance,Other,14709.0,2024-12-24
CON00509643,OPP00339793,ACC000437,Joshua,Gonzalez,joshua.gonzalez899@company.com,(263) 241-6748,Analyst,HR,Web,40621.0,2024-12-24
CON00509689,OPP00339821,ACC000760,Nancy,Brown,nancy.brown909@gmail.com,(489) 263-1546,CEO,Executive,Web,19793.0,2024-02-03
CON00509690,OPP00339821,ACC000760,Nancy,Taylor,nancy.taylor356@gmail.com,(422) 877-3018,VP Sales,Executive,Partner Referral,20689.0,2024-02-03
CON00509884,OPP00339966,ACC000483,David,Ramirez,david.ramirez249@gmail.com,(784) 707-8312,Coordinator,Sales,Partner Referral,42821.0,2023-03-10
CON00509885,OPP00339966,ACC000483,Daniel,Brown,daniel.brown249@hotmail.com,(857) 880-9880,CFO,Operations,Purchased List,14462.0,2023-03-10
CON00510132,OPP00340135,ACC000433,Linda,Thomas,linda.thomas410@yahoo.com,(318) 547-7382,CTO,Sales,Web,,2023-08-11
CON00510166,OPP00340158,ACC000586,Jennifer,Lee,jennifer.lee437@company.com,(954) 692-8786,CFO,Operations,Purchased List,27390.0,2023-11-23
CON00510167,OPP00340158,ACC000586,Ruth,Williams,ruth.williams240@company.com,(327) 651-9295,Analyst,Executive,Other,6033.0,2023-11-23
CON00510168,OPP00340158,ACC000586,Steven,Martinez,steven.martinez175@business.org,(357) 270-2162,VP Marketing,Sales,Partner Referral,19188.0,2023-11-23
CON00510340,OPP00340269,ACC000741,Thomas,Thompson,thomas.thompson496@corp.net,(379) 992-8395,Coordinator,HR,Purchased List,35970.0,2023-06-27
CON00510341,OPP00340269,ACC000741,Joseph,Anderson,joseph.anderson681@corp.net,(920) 937-8916,Specialist,Sales,Partner Referral,,2023-06-27
CON00510472,OPP00340354,ACC000798,Joshua,Lopez,joshua.lopez17@company.com,(878) 534-8369,Manager,IT,Other,,2024-10-21
CON00510669,OPP00340479,ACC000694,Donald,Miller,donald.miller887@business.org,(799) 251-7237,CFO,HR,Web,32455.0,2023-11-10
CON00510670,OPP00340479,ACC000694,Lisa,Johnson,lisa.johnson181@hotmail.com,(479) 214-6674,Specialist,Marketing,Web,27112.0,2023-11-10
CON00510676,OPP00340485,ACC000907,Thomas,Moore,thomas.moore896@gmail.com,(761) 786-9580,CFO,Sales,Phone Inquiry,32227.0,2023-01-23
CON00510738,OPP00340526,ACC000866,Patricia,Perez,patricia.perez688@company.com,(403) 410-7129,CTO,Operations,Phone Inquiry,13135.0,2023-02-25
CON00510739,OPP00340526,ACC000866,Elizabeth,Williams,elizabeth.williams533@hotmail.com,(358) 996-1445,Coordinator,Finance,Other,9549.0,2023-02-25
CON00510885,OPP00340623,ACC000717,David,Davis,david.davis531@gmail.com,(668) 249-4728,CEO,Finance,Web,12056.0,2024-03-19
CON00510912,OPP00340642,ACC000498,Christopher,Robinson,christopher.robinson272@yahoo.com,(988) 410-9589,Analyst,Finance,Web,8315.0,2024-08-21
CON00511045,OPP00340730,ACC000927,Steven,Anderson,steven.anderson602@business.org,(363) 256-8803,Director,Operations,Web,,2023-01-24
CON00511068,OPP00340743,ACC000185,Mary,Lopez,mary.lopez816@company.com,(692) 335-4196,Manager,Finance,Purchased List,,2024-08-12
CON00511069,OPP00340743,ACC000185,Paul,Lopez,paul.lopez935@yahoo.com,(594) 603-2820,Coordinator,Operations,Other,5492.0,2024-08-12
CON00511070,OPP00340743,ACC000185,Michelle,Thomas,michelle.thomas861@corp.net,(566) 589-1648,VP Marketing,HR,Web,33437.0,2024-08-12
CON00511099,OPP00340766,ACC000695,Daniel,Davis,daniel.davis106@corp.net,(216) 483-3710,VP Marketing,Finance,Purchased List,41422.0,2024-08-30
CON00511100,OPP00340766,ACC000695,Lisa,Jackson,lisa.jackson849@business.org,(870) 797-5365,CFO,IT,Purchased List,,2024-08-30
CON00511234,OPP00340853,ACC000647,Sarah,Clark,sarah.clark740@business.org,(949) 279-5637,Director,Operations,Web,38106.0,2024-11-24
CON00511279,OPP00340884,ACC000176,Anthony,Taylor,anthony.taylor433@yahoo.com,(546) 846-2509,Specialist,Marketing,Other,,2023-01-14
CON00511422,OPP00340978,ACC000279,Michael,Miller,michael.miller620@company.com,(394) 656-7573,VP Sales,Operations,Phone Inquiry,47899.0,2024-12-17
CON00511423,OPP00340978,ACC000279,Jennifer,Miller,jennifer.miller826@business.org,(238) 225-4046,VP Marketing,IT,Purchased List,2493.0,2024-12-17
CON00511424,OPP00340979,ACC000832,Karen,Martin,karen.martin615@business.org,(811) 428-8962,Analyst,Executive,Partner Referral,4203.0,2024-07-20
CON00511425,OPP00340979,ACC000832,Donald,Johnson,donald.johnson689@yahoo.com,(970) 688-8796,VP Marketing,Finance,Phone Inquiry,40502.0,2024-07-20
CON00511524,OPP00341045,ACC000588,Sharon,Rodriguez,sharon.rodriguez938@company.com,(576) 674-2342,Director,Operations,Phone Inquiry,,2024-08-09
CON00511525,OPP00341045,ACC000588,Andrew,White,andrew.white755@business.org,(854) 595-8310,Coordinator,Executive,Purchased List,36605.0,2024-08-09
CON00511552,OPP00341065,ACC000185,Lisa,Jackson,lisa.jackson149@company.com,(284) 550-1747,CTO,Operations,Web,36952.0,2024-04-19
CON00511566,OPP00341074,ACC000744,Anthony,Jackson,anthony.jackson32@company.com,(273) 629-4311,CTO,HR,Phone Inquiry,,2024-04-01
CON00511576,OPP00341080,ACC000619,Robert,Jones,robert.jones615@corp.net,(799) 798-8974,Analyst,Marketing,Other,19329.0,2023-05-09
CON00511610,OPP00341103,ACC000747,Donald,Thompson,donald.thompson902@gmail.com,(250) 579-5555,VP Marketing,Sales,Other,46639.0,2023-01-09
CON00511611,OPP00341103,ACC000747,Ruth,Brown,ruth.brown289@business.org,(702) 847-3071,VP Sales,IT,Other,,2023-01-09
CON00511677,OPP00341149,ACC000232,Daniel,Anderson,daniel.anderson446@corp.net,(468) 447-3142,VP Sales,IT,Phone Inquiry,4598.0,2023-07-13
CON00511751,OPP00341199,ACC000767,Carol,Perez,carol.perez201@company.com,(207) 303-9951,Manager,HR,Phone Inquiry,13768.0,2023-05-02
CON00511791,OPP00341219,ACC000462,Patricia,Ramirez,patricia.ramirez645@corp.net,(789) 415-9741,Director,Operations,Web,9867.0,2023-02-09
CON00511792,OPP00341219,ACC000462,Sharon,Martinez,sharon.martinez116@gmail.com,(522) 276-8729,CEO,Marketing,Web,646.0,2023-02-09
CON00511818,OPP00341234,ACC000279,Mark,Martin,mark.martin426@business.org,(622) 696-1676,VP Marketing,Sales,Partner Referral,47689.0,2023-04-30
CON00511873,OPP00341273,ACC000963,Nancy,Moore,nancy.moore601@hotmail.com,(803) 522-3510,Coordinator,HR,Web,35656.0,2023-01-12
CON00511977,OPP00341343,ACC000950,Linda,Brown,linda.brown902@yahoo.com,(297) 413-8349,CFO,IT,Partner Referral,,2024-03-24
CON00511978,OPP00341343,ACC000950,John,Martinez,john.martinez799@yahoo.com,(470) 656-7113,Specialist,IT,Phone Inquiry,22475.0,2024-03-24
CON00511979,OPP00341343,ACC000950,Sandra,Robinson,sandra.robinson611@hotmail.com,(581) 943-5005,Specialist,Sales,Phone Inquiry,113.0,2024-03-24
CON00511998,OPP00341356,ACC000734,Anthony,Clark,anthony.clark636@business.org,(321) 707-2590,VP Marketing,Marketing,Partner Referral,,2023-06-10
CON00512018,OPP00341371,ACC000465,Michael,Anderson,michael.anderson685@hotmail.com,(233) 850-4618,Specialist,HR,Purchased List,,2023-10-25
CON00512146,OPP00341460,ACC000217,Nancy,Smith,nancy.smith497@corp.net,(990) 559-9998,Coordinator,Finance,Partner Referral,15254.0,2024-11-09
CON00512147,OPP00341460,ACC000217,Donald,Harris,donald.harris416@yahoo.com,(666) 238-9301,Analyst,Finance,Web,4838.0,2024-11-09
CON00512347,OPP00341590,ACC000459,Sandra,Sanchez,sandra.sanchez372@business.org,(697) 230-1897,CFO,HR,Phone Inquiry,37778.0,2023-07-01
CON00512348,OPP00341590,ACC000459,Michelle,Anderson,michelle.anderson898@business.org,(292) 623-4414,CTO,Finance,Purchased List,5655.0,2023-07-01
CON00512452,OPP00341653,ACC000842,Sharon,Williams,sharon.williams188@business.org,(978) 305-4201,Coordinator,Sales,Other,30779.0,2024-11-17
CON00512558,OPP00341721,ACC000014,Mark,Harris,mark.harris335@business.org,(287) 599-5729,Coordinator,IT,Phone Inquiry,,2023-03-08
CON00512849,OPP00341919,ACC000772,Anthony,Moore,anthony.moore509@gmail.com,(959) 682-2656,CFO,Sales,Other,8071.0,2023-04-22
CON00512931,OPP00341969,ACC000651,Matthew,Brown,matthew.brown871@yahoo.com,(428) 878-1429,Analyst,Operations,Phone Inquiry,3556.0,2024-05-10
CON00512932,OPP00341969,ACC000651,Daniel,Smith,daniel.smith543@gmail.com,(884) 953-2762,VP Sales,Executive,Purchased List,41809.0,2024-05-10
CON00513089,OPP00342069,ACC000994,Daniel,Sanchez,daniel.sanchez334@hotmail.com,(689) 680-4905,Coordinator,HR,Purchased List,35510.0,2023-11-02
CON00513141,OPP00342100,ACC000657,Patricia,Harris,patricia.harris252@hotmail.com,(731) 452-8779,Specialist,Executive,Other,41304.0,2024-11-23
CON00513142,OPP00342100,ACC000657,Daniel,Thomas,daniel.thomas578@hotmail.com,(658) 444-6586,VP Marketing,Marketing,Other,,2024-11-23
CON00513298,OPP00342209,ACC000515,Linda,Robinson,linda.robinson197@company.com,(617) 643-9112,Analyst,HR,Partner Referral,35232.0,2024-12-07
CON00513307,OPP00342215,ACC000807,Richard,Martinez,richard.martinez831@corp.net,(883) 897-3384,VP Marketing,Finance,Phone Inquiry,,2024-01-08
CON00513308,OPP00342215,ACC000807,Christopher,Johnson,christopher.johnson494@yahoo.com,(216) 336-1070,Specialist,HR,Other,22771.0,2024-01-08
CON00513509,OPP00342358,ACC000907,Sandra,Smith,sandra.smith990@company.com,(830) 335-7519,CFO,Finance,Phone Inquiry,16024.0,2023-11-03
CON00513510,OPP00342358,ACC000907,Michael,Clark,michael.clark458@gmail.com,(738) 320-6741,Coordinator,Marketing,Purchased List,46872.0,2023-11-03
CON00513546,OPP00342381,ACC000589,Charles,Wilson,charles.wilson929@hotmail.com,(520) 244-9946,Specialist,Sales,Phone Inquiry,,2023-07-01
CON00513580,OPP00342402,ACC000864,Linda,Smith,linda.smith930@gmail.com,(693) 663-6833,Manager,Executive,Other,48607.0,2024-10-11
CON00513640,OPP00342445,ACC000733,Lisa,Jones,lisa.jones475@hotmail.com,(483) 681-6392,CTO,Marketing,Phone Inquiry,4381.0,2024-07-28
CON00513641,OPP00342445,ACC000733,James,Martin,james.martin404@gmail.com,(266) 975-5397,Specialist,HR,Phone Inquiry,,2024-07-28
CON00513668,OPP00342462,ACC000555,Matthew,Harris,matthew.harris639@gmail.com,(321) 208-9247,Director,HR,Other,29273.0,2023-03-01
CON00513706,OPP00342489,ACC000546,Steven,Lopez,steven.lopez101@company.com,(629) 821-6054,Specialist,Finance,Partner Referral,12435.0,2024-10-07
CON00513725,OPP00342504,ACC000060,Sandra,Moore,sandra.moore932@business.org,(817) 335-9510,VP Marketing,Sales,Web,,2023-02-01
CON00513738,OPP00342515,ACC000841,Paul,Thompson,paul.thompson791@yahoo.com,(215) 889-1838,VP Sales,Finance,Phone Inquiry,18958.0,2023-01-15
CON00513739,OPP00342515,ACC000841,Betty,Martin,betty.martin951@business.org,(228) 634-7010,CEO,Sales,Web,14338.0,2023-01-15
CON00513740,OPP00342515,ACC000841,Nancy,Hernandez,nancy.hernandez86@gmail.com,(491) 965-1164,CEO,Finance,Web,1536.0,2023-01-15
CON00513744,OPP00342518,ACC000305,Mary,Jones,mary.jones269@business.org,(528) 893-6894,VP Sales,HR,Partner Referral,1463.0,2024-12-06
CON00513745,OPP00342518,ACC000305,Michelle,White,michelle.white292@yahoo.com,(559) 413-4056,Director,Operations,Purchased List,24884.0,2024-12-06
CON00513762,OPP00342531,ACC000812,Joseph,Wilson,joseph.wilson531@company.com,(859) 875-6007,CEO,Sales,Web,47108.0,2023-08-29
CON00513763,OPP00342531,ACC000812,Christopher,Clark,christopher.clark417@yahoo.com,(205) 561-6013,Coordinator,Sales,Phone Inquiry,37281.0,2023-08-29
CON00513764,OPP00342532,ACC000951,Karen,Brown,karen.brown839@company.com,(650) 296-9837,CEO,Finance,Other,47133.0,2023-08-19
CON00513765,OPP00342532,ACC000951,Christopher,Rodriguez,christopher.rodriguez171@corp.net,(203) 521-6620,Director,Executive,Phone Inquiry,,2023-08-19
CON00513866,OPP00342603,ACC000601,Mary,Martinez,mary.martinez851@yahoo.com,(894) 974-5702,Specialist,Sales,Phone Inquiry,,2024-03-04
CON00513898,OPP00342625,ACC000973,Susan,Brown,susan.brown434@hotmail.com,(402) 347-2892,CTO,Finance,Web,17619.0,2024-01-31
CON00513899,OPP00342625,ACC000973,Betty,Clark,betty.clark970@business.org,(807) 852-9848,Director,Executive,Web,29534.0,2024-01-31
CON00513900,OPP00342625,ACC000973,James,Martin,james.martin204@yahoo.com,(583) 931-4375,CTO,Finance,Phone Inquiry,,2024-01-31
CON00514012,OPP00342700,ACC000815,Andrew,Sanchez,andrew.sanchez470@hotmail.com,(805) 222-3337,CFO,Executive,Web,30317.0,2024-04-03
CON00514185,OPP00342821,ACC000141,Mary,Thompson,mary.thompson94@yahoo.com,(884) 832-2169,CTO,IT,Purchased List,15669.0,2024-02-19
CON00514186,OPP00342821,ACC000141,Elizabeth,Wilson,elizabeth.wilson301@business.org,(560) 715-1009,Coordinator,Marketing,Other,40184.0,2024-02-19
CON00514187,OPP00342821,ACC000141,James,Lopez,james.lopez723@hotmail.com,(542) 354-1232,CEO,Sales,Other,,2024-02-19
CON00514207,OPP00342833,ACC000386,Sarah,Garcia,sarah.garcia443@gmail.com,(209) 327-3119,Specialist,Finance,Web,6396.0,2024-03-17
CON00514240,OPP00342854,ACC000994,Jessica,Thomas,jessica.thomas17@business.org,(828) 539-3320,Manager,HR,Purchased List,,2023-12-05
CON00514576,OPP00343068,ACC000096,Helen,Lopez,helen.lopez762@hotmail.com,(485) 324-6856,VP Sales,Executive,Purchased List,10461.0,2024-03-07
CON00514729,OPP00343167,ACC000651,Andrew,Williams,andrew.williams3@company.com,(670) 803-2898,VP Marketing,Operations,Other,12763.0,2023-04-30
CON00514766,OPP00343190,ACC000734,Nancy,Martin,nancy.martin143@hotmail.com,(488) 240-6080,Director,Sales,Purchased List,,2024-04-28
CON00514767,OPP00343190,ACC000734,Thomas,Davis,thomas.davis860@hotmail.com,(939) 428-2567,Manager,Executive,Web,,2024-04-28
CON00514883,OPP00343270,ACC000284,Christopher,Ramirez,christopher.ramirez480@hotmail.com,(605) 714-2007,Analyst,IT,Purchased List,36645.0,2023-05-11
CON00515175,OPP00343464,ACC000442,Betty,Lee,betty.lee511@business.org,(743) 939-4761,Specialist,Finance,Phone Inquiry,,2023-11-02
CON00515176,OPP00343464,ACC000442,David,Johnson,david.johnson599@company.com,(993) 751-6355,Coordinator,HR,Partner Referral,18384.0,2023-11-02
